Time (s),Voltage (mV)
0.00041666667675599456,-0.017269551753997803
0.0008333333535119891,-0.016225192695856094
0.0012499999720603228,-0.015177513472735882
0.0016666667070239782,-0.014135366305708885
0.0020833334419876337,-0.013353202491998672
0.0024999999441206455,-0.01230884250253439
0.002916666679084301,-0.011264483444392681
0.0033333334140479565,-0.009957926347851753
0.0037499999161809683,-0.00891356635838747
0.004166666883975267,-0.008131403475999832
0.004583333153277636,-0.007087043486535549
0.004999999888241291,-0.0060426839627325535
0.0054166666232049465,-0.0049983239732682705
0.005833333358168602,-0.004462868440896273
0.0062500000931322575,-0.003432890633121133
0.006666666828095913,-0.0026330258697271347
0.007083333563059568,-0.0018674570601433516
0.007499999832361937,-0.0008230971870943904
0.007916666567325592,-0.00001991364115383476
0.008333333767950535,0.0007423362694680691
0.008750000037252903,0.001285536214709282
0.009166666306555271,0.0018077160930261016
0.009583333507180214,0.0023298959713429213
0.009999999776482582,0.002616431098431349
0.010416666977107525,0.0031131659634411335
0.010833333246409893,0.0036353457253426313
0.011250000447034836,0.0038953295443207026
0.011666666716337204,0.0044175093062222
0.012083332985639572,0.0047095762565732
0.012500000186264515,0.0047095762565732
0.012916666455566883,0.0047095762565732
0.013333333656191826,0.0047095762565732
0.013749999925494194,0.0049717724323272705
0.014166667126119137,0.0047095762565732
0.014583333395421505,0.0047095762565732
0.014999999664723873,0.0047095762565732
0.015416666865348816,0.0044883135706186295
0.015833333134651184,0.0041862898506224155
0.016249999403953552,0.003967239987105131
0.01666666753590107,0.0036630036775022745
0.017083333805203438,0.003183969995006919
0.017500000074505806,0.0026617900002747774
0.017916666343808174,0.001924985321238637
0.018333332613110542,0.0013563402462750673
0.01875000074505806,0.0008341602515429258
0.019166667014360428,0.0000497841028845869
0.019583333283662796,-0.0004723957972601056
0.019999999552965164,-0.0012036690022796392
0.020416665822267532,-0.002040041843429208
0.02083333395421505,-0.002769102342426777
0.021250000223517418,-0.003551265923306346
0.021666666492819786,-0.0043909577652812
0.022083332762122154,-0.005378895439207554
0.02250000089406967,-0.006423255428671837
0.02291666716337204,-0.0072054192423820496
0.023333333432674408,-0.008511975407600403
0.023749999701976776,-0.009556335397064686
0.024166665971279144,-0.010402664542198181
0.02458333410322666,-0.01131869200617075
0.02500000037252903,-0.01268941443413496
0.025416666641831398,-0.013539062812924385
0.025833332911133766,-0.014254847541451454
0.026249999180436134,-0.015491706319153309
0.02666666731238365,-0.01667546108365059
0.02708333358168602,-0.01738792657852173
0.027499999850988388,-0.018883664160966873
0.027916666120290756,-0.019737737253308296
0.028333334252238274,-0.020857324823737144
