Time (s),Voltage (mV)
0.00041666667675599456,-0.004447704181075096
0.0008333333535119891,-0.00497053237631917
0.0012499999720603228,-0.005755233112722635
0.0016666667070239782,-0.006538101937621832
0.0020833334419876337,-0.007583759259432554
0.0024999999441206455,-0.008108418434858322
0.002916666679084301,-0.008893119171261787
0.0033333334140479565,-0.00967415701597929
0.0037499999161809683,-0.010719813406467438
0.004166666883975267,-0.01176547072827816
0.004583333153277636,-0.012811128050088882
0.004999999888241291,-0.013594912365078926
0.0054166666232049465,-0.014384648762643337
0.005833333358168602,-0.015424812212586403
0.0062500000931322575,-0.016470467671751976
0.006666666828095913,-0.017261577770113945
0.007083333563059568,-0.018038496375083923
0.007499999832361937,-0.019084153696894646
0.007916666567325592,-0.02012980915606022
0.008333333767950535,-0.020660879090428352
0.008750000037252903,-0.021445579826831818
0.009166666306555271,-0.02248208038508892
0.009583333507180214,-0.023014523088932037
0.009999999776482582,-0.02405010722577572
0.010416666977107525,-0.02509576454758644
0.010833333246409893,-0.025879548862576485
0.011250000447034836,-0.026413822546601295
0.011666666716337204,-0.02719852328300476
0.012083332985639572,-0.027721351012587547
0.012500000186264515,-0.028244180604815483
0.012916666455566883,-0.02901468798518181
0.013333333656191826,-0.029551250860095024
0.013749999925494194,-0.03033595159649849
0.014166667126119137,-0.03061247244477272
0.014583333395421505,-0.03110416978597641
0.014999999664723873,-0.031397175043821335
0.015416666865348816,-0.03190397843718529
0.015833333134651184,-0.03192045912146568
0.016249999403953552,-0.03192045912146568
0.01666666753590107,-0.0324258916079998
0.017083333805203438,-0.03244374692440033
0.017500000074505806,-0.03270561993122101
0.017916666343808174,-0.032685935497283936
0.018333332613110542,-0.0327051617205143
0.01875000074505806,-0.03272576257586479
0.019166667014360428,-0.03244374692440033
0.019583333283662796,-0.03244374692440033
0.019999999552965164,-0.03244374692440033
0.020416665822267532,-0.03194243460893631
0.02083333395421505,-0.03168147802352905
0.021250000223517418,-0.031397175043821335
0.021666666492819786,-0.031397175043821335
0.022083332762122154,-0.03089769370853901
0.02250000089406967,-0.030374864116311073
0.02291666716337204,-0.030113909393548965
0.023333333432674408,-0.02959107980132103
0.023749999701976776,-0.029068253934383392
0.024166665971279144,-0.028283553197979927
0.02458333410322666,-0.02776072360575199
0.02500000037252903,-0.027237894013524055
0.025416666641831398,-0.02648112177848816
0.025833332911133766,-0.025435464456677437
0.026249999180436134,-0.02488471008837223
0.02666666731238365,-0.024361880496144295
0.02708333358168602,-0.02357718162238598
0.027499999850988388,-0.022822696715593338
0.027916666120290756,-0.021777039393782616
0.028333334252238274,-0.020962122827768326
0.028750000521540642,-0.020209012553095818
0.02916666679084301,-0.019425228238105774
0.029583333060145378,-0.018117699772119522
0.029999999329447746,-0.01756282150745392
0.030416667461395264,-0.016549671068787575
0.030833333730697632,-0.015504014678299427
0.03125,-0.014720229431986809
0.03166666626930237,-0.013901649974286556
0.032083332538604736,-0.012890330515801907
0.032499998807907104,-0.011844673193991184
0.03291666507720947,-0.010799016803503036
0.03333333507180214,-0.00997860636562109
0.03375000134110451,-0.009230989031493664
0.034166667610406876,-0.008671535179018974
0.034583333879709244,-0.007662961725145578
0.03500000014901161,-0.006617304403334856
0.03541666641831398,-0.006056477315723896
0.03583333268761635,-0.005271776579320431
0.036249998956918716,-0.00452690664678812
0.036666665226221085,-0.0037028337828814983
0.03708333149552345,-0.0031800055876374245
0.03750000149011612,-0.002436508424580097
0.03791666775941849,-0.0018729344010353088
0.038333334028720856,-0.0013501059729605913
0.038750000298023224,-0.0008272775448858738
0.03916666656732559,-0.00030444911681115627
0.03958333283662796,0.00021837929671164602
0.03999999910593033,0.0005232862313278019
0.0404166653752327,0.0010026219533756375
0.040833331644535065,0.001263578305952251
0.04125000163912773,0.0015698587521910667
0.0416666679084301,0.0020478209480643272
0.04208333417773247,0.0020931449253112078
0.042500000447034836,0.0020931449253112078
0.042916666716337204,0.0020931449253112078
0.04333333298563957,0.0020931449253112078
0.04374999925494194,0.0020931449253112078
0.04416666552424431,0.0020931449253112078
0.04458333179354668,0.0018802594859153032
0.04500000178813934,0.0015698587521910667
0.04541666805744171,0.0015698587521910667
0.04583333432674408,0.0013583466643467546
0.04625000059604645,0.0010465724626556039
0.046666666865348816,0.0005741040804423392
0.047083333134651184,0.00031314766965806484
0.04749999940395355,0
0.04791666567325592,-0.000471094943350181
0.04833333194255829,-0.000993923400528729
0.04874999821186066,-0.001725059119053185
0.04916666820645332,-0.0020931449253112078
0.04958333447575569,-0.0027698001358658075
0.05000000074505806,-0.003608523402363062
0.05041666701436043,-0.004131351597607136
0.050833333283662796,-0.004860198590904474
0.051249999552965164,-0.0057002948597073555
0.05166666582226753,-0.00642822589725256
0.0520833320915699,-0.007212010677903891
0.05249999836087227,-0.00805348064750433
0.052916668355464935,-0.00904191005975008
0.0533333346247673,-0.010087566450238228
0.05375000089406967,-0.010871351696550846
0.05416666716337204,-0.011714653111994267
0.05458333343267441,-0.012499353848397732
0.054999999701976776,-0.013223621994256973
0.055416665971279144,-0.014531150460243225
0.05583333224058151,-0.015314935706555843
0.05624999850988388,-0.01636059209704399
0.05666666850447655,-0.01694476790726185
0.057083334773778915,-0.01792861893773079
0.057500001043081284,-0.018712405115365982
0.05791666731238365,-0.01982169784605503
0.05833333358168602,-0.02054230310022831
0.05874999985098839,-0.021587960422039032
0.059166666120290756,-0.022633617743849754
0.059583332389593124,-0.023220999166369438
0.05999999865889549,-0.024005698040127754
0.06041666492819786,-0.024724015966057777
0.06083333492279053,-0.025574643164873123
0.061250001192092896,-0.026292042806744576
0.061666667461395264,-0.026881711557507515
0.06208333373069763,-0.02766641229391098
0.0625,-0.028382442891597748
0.06291666626930237,-0.02897348441183567
0.06333333253860474,-0.029758185148239136
0.0637499988079071,-0.030019139871001244
0.06416666507720947,-0.03035060130059719
0.06458333134651184,-0.030803384259343147
0.06499999761581421,-0.031326211988925934
0.06541666388511658,-0.03158716857433319
0.06583333015441895,-0.03192045912146568
0.06624999642372131,-0.032109539955854416
0.06666667014360428,-0.03244374692440033
0.06708333641290665,-0.03244374692440033
0.06750000268220901,-0.03244374692440033
0.06791666895151138,-0.0328928679227829
0.06833333522081375,-0.032967034727334976
0.06875000149011612,-0.032967034727334976
0.06916666775941849,-0.0327051617205143
0.06958333402872086,-0.03278161957859993
0.07000000029802322,-0.03244374692440033
0.07041666656732559,-0.032259244471788406
0.07083333283662796,-0.03192045912146568
0.07124999910593033,-0.0314750038087368
0.0716666653752327,-0.030952174216508865
0.07208333164453506,-0.03042934648692608
0.07249999791383743,-0.03016838990151882
0.0729166641831398,-0.029645562171936035
0.07333333045244217,-0.029304029420018196
0.07374999672174454,-0.02886131778359413
0.0741666629910469,-0.02815811149775982
0.07458333671092987,-0.02755424752831459
0.07500000298023224,-0.027031417936086655
0.0754166692495346,-0.02624671906232834
0.07583333551883698,-0.02554534189403057
0.07625000178813934,-0.024677777662873268
0.07666666805744171,-0.023977313190698624
0.07708333432674408,-0.023370705544948578
0.07750000059604645,-0.022586004808545113
0.07791666686534882,-0.02188691683113575
0.07833333313465118,-0.020841259509325027
0.07874999940395355,-0.019795602187514305
0.07916666567325592,-0.018924832344055176
0.07958333194255829,-0.01796570234000683
0.07999999821186066,-0.016920046880841255
0.08041666448116302,-0.016136260703206062
0.0808333307504654,-0.015263658948242664
0.08124999701976776,-0.014568234793841839
0.08166666328907013,-0.013522577472031116
0.0820833370089531,-0.012910474091768265
0.08250000327825546,-0.011954549700021744
0.08291666954755783,-0.010908893309533596
0.0833333358168602,-0.010295416228473186
0.08375000208616257,-0.00917101465165615
0.08416666835546494,-0.00820318702608347
0.0845833346247673,-0.0076803588308393955
0.08500000089406967,-0.006727180909365416
0.08541666716337204,-0.005849543493241072
0.08583333343267441,-0.005326715297996998
0.08624999970197678,-0.00463678315281868
0.08666666597127914,-0.003757772035896778
0.08708333224058151,-0.0030687556136399508
0.08749999850988388,-0.002188829006627202
0.08791666477918625,-0.0016660005785524845
0.08833333104848862,-0.001143172150477767
0.08874999731779099,-0.0008822156814858317
0.08916666358709335,-0.00009751527977641672
0.08958332985639572,0.0004253131337463856
0.09000000357627869,0.0006862695445306599
0.09041666984558105,0.0012090979143977165
0.09083333611488342,0.0015698587521910667
0.09125000238418579,0.0015698587521910667
0.09166666865348816,0.0017310107359662652
0.09208333492279053,0.0020931449253112078
0.0925000011920929,0.0020931449253112078
0.09291666746139526,0.0020931449253112078
0.09333333373069763,0.0020931449253112078
0.09375,0.0020931449253112078
0.09416666626930237,0.0020931449253112078
0.09458333253860474,0.0020931449253112078
0.0949999988079071,0.0016737835248932242
0.09541666507720947,0.0015698587521910667
0.09583333134651184,0.0015698587521910667
0.09624999761581421,0.0011518707033246756
0.09666666388511658,0.0006290422170422971
0.09708333015441895,0.0003680858644656837
0.09749999642372131,-0.00015474256360903382
0.09791667014360428,-0.0005232862313278019
0.09833333641290665,-0.001092812162823975
0.09875000268220901,-0.0017232277896255255
0.09916666895151138,-0.0020931449253112078
0.09958333522081375,-0.0029217959381639957
0.10000000149011612,-0.0032917133066803217
0.10041666775941849,-0.004227951169013977
0.10083333402872086,-0.004860656335949898
0.10125000029802322,-0.005645356606692076
0.10166666656732559,-0.006318349391222
0.10208333283662796,-0.0072142998687922955
0.10249999910593033,-0.007886377163231373
0.1029166653752327,-0.00893203355371952
0.10333333164453506,-0.009567485190927982
0.10374999791383743,-0.010500061325728893
0.1041666641831398,-0.011398300528526306
0.10458333045244217,-0.012068088166415691
0.10499999672174454,-0.013113745488226414
0.1054166629910469,-0.014159402810037136
0.10583333671092987,-0.015205059200525284
0.10625000298023224,-0.016250716522336006
0.1066666692495346,-0.01688983105123043
0.10708333551883698,-0.017818743363022804
0.10750000178813934,-0.01872064545750618
0.10791666805744171,-0.019386770203709602
0.10833333432674408,-0.020432427525520325
0.10875000059604645,-0.021478084847331047
0.10916666686534882,-0.02226186916232109
0.10958333313465118,-0.02316606044769287
0.10999999940395355,-0.023950761184096336
0.11041666567325592,-0.024614140391349792
0.11083333194255829,-0.025519704446196556
0.11124999821186066,-0.02618216536939144
0.11166666448116302,-0.026826774701476097
0.1120833307504654,-0.027349602431058884
0.11249999701976776,-0.02787243202328682
0.11291666328907013,-0.028657132759690285
0.1133333370089531,-0.02917996048927307
0.11375000327825546,-0.029702788218855858
0.11416666954755783,-0.030362047255039215
0.1145833358168602,-0.030873887240886688
0.11500000208616257,-0.031009402126073837
0.11541666835546494,-0.031397175043821335
0.1158333346247673,-0.03179364278912544
0.11625000089406967,-0.0320545993745327
0.11666666716337204,-0.032577428966760635
0.11708333343267441,-0.0327051617205143
0.11749999970197678,-0.032834265381097794
0.11791666597127914,-0.03283792734146118
0.11833333224058151,-0.032967034727334976
0.11874999850988388,-0.032967034727334976
0.11916666477918625,-0.03257422521710396
0.11958333104848862,-0.03244374692440033
0.11999999731779099,-0.03244374692440033
0.12041666358709335,-0.032052312046289444
0.12083332985639572,-0.03179135546088219
0.12125000357627869,-0.031659048050642014
0.12166666984558105,-0.03126898407936096
0.12208333611488342,-0.030746156349778175
0.12250000238418579,-0.03022332862019539
0.12291666865348816,-0.029700499027967453
0.12333333492279053,-0.029304029420018196
0.1237500011920929,-0.02879035659134388
0.12416666746139526,-0.0282574575394392
0.12458333373069763,-0.02774561569094658
0.125,-0.027086356654763222
0.12541666626930237,-0.026563528925180435
0.12583333253860474,-0.025655217468738556
0.1262499988079071,-0.024609562009572983
0.12666666507720947,-0.02394847199320793
0.12708333134651184,-0.023163771256804466
0.1274999976158142,-0.02251916378736496
0.12791666388511658,-0.021856701001524925
0.12833333015441895,-0.020951135084033012
0.1287499964237213,-0.01990547962486744
0.12916666269302368,-0.018979771062731743
0.12958332896232605,-0.018075579777359962
0.12999999523162842,-0.01729179359972477
0.1304166615009308,-0.016246138140559196
0.13083332777023315,-0.015200480818748474
0.13124999403953552,-0.014534356072545052
0.1316666603088379,-0.013632453978061676
0.13208332657814026,-0.012586796656250954
0.13249999284744263,-0.011541139334440231
0.1329166740179062,-0.010873183608055115
0.13333334028720856,-0.009973112493753433
0.13375000655651093,-0.009042367339134216
0.1341666728258133,-0.00840508472174406
0.13458333909511566,-0.007473425008356571
0.13500000536441803,-0.006837057415395975
0.1354166716337204,-0.006166353821754456
0.13583333790302277,-0.005381653551012278
0.13625000417232513,-0.004746659658849239
0.1366666704416275,-0.0037010025698691607
0.13708333671092987,-0.0030284677632153034
0.13750000298023224,-0.0025056391023099422
0.1379166692495346,-0.0017209388315677643
0.13833333551883698,-0.001198110287077725
0.13875000178813934,-0.0006752818590030074
0.1391666680574417,-0.00015245347458403558
0.13958333432674408,0.0003703749389387667
0.14000000059604645,0.0005232862313278019
0.14041666686534882,0.0008927455637603998
0.14083333313465118,0.0014155739918351173
0.14124999940395355,0.001569858635775745
0.14166666567325592,0.0015698587521910667
0.1420833319425583,0.001937486813403666
0.14249999821186066,0.0020931449253112078
0.14291666448116302,0.0020931449253112078
0.1433333307504654,0.0020931449253112078
0.14374999701976776,0.0020931449253112078
0.14416666328907013,0.0018312728498131037
