Time (s),Voltage (mV)
0.00041666667675599456,-0.015698587521910667
0.0008333333535119891,-0.015175300650298595
0.0012499999720603228,-0.014652014710009098
0.0016666667070239782,-0.014652014710009098
0.0020833334419876337,-0.014652014710009098
0.0024999999441206455,-0.0141287287697196
0.002916666679084301,-0.013867085799574852
0.0033333334140479565,-0.013605441898107529
0.0037499999161809683,-0.013082155957818031
0.004166666883975267,-0.013082155957818031
0.004583333153277636,-0.012558870017528534
0.004999999888241291,-0.012558870017528534
0.0054166666232049465,-0.012297227047383785
0.005833333358168602,-0.011773940175771713
0.0062500000931322575,-0.011512297205626965
0.006666666828095913,-0.011250654235482216
0.007083333563059568,-0.010989011265337467
0.007499999832361937,-0.010465724393725395
0.007916666567325592,-0.010465724393725395
0.008333333767950535,-0.010204081423580647
0.008750000037252903,-0.010204081423580647
0.009166666306555271,-0.009942438453435898
0.009583333507180214,-0.009942438453435898
0.009999999776482582,-0.0094191525131464
0.010416666977107525,-0.009942438453435898
0.010833333246409893,-0.009942438453435898
0.011250000447034836,-0.009942438453435898
0.011666666716337204,-0.0094191525131464
0.012083332985639572,-0.00968079548329115
0.012500000186264515,-0.0094191525131464
0.012916666455566883,-0.00968079548329115
0.013333333656191826,-0.0094191525131464
0.013749999925494194,-0.0094191525131464
0.014166667126119137,-0.009942438453435898
0.014583333395421505,-0.009942438453435898
0.014999999664723873,-0.009942438453435898
0.015416666865348816,-0.009942438453435898
0.015833333134651184,-0.010465724393725395
0.016249999403953552,-0.010465724393725395
0.01666666753590107,-0.010465724393725395
0.017083333805203438,-0.010465724393725395
0.017500000074505806,-0.010465724393725395
0.017916666343808174,-0.010989011265337467
0.018333332613110542,-0.011250654235482216
0.01875000074505806,-0.011512297205626965
0.019166667014360428,-0.011773940175771713
0.019583333283662796,-0.011773940175771713
0.019999999552965164,-0.012035583145916462
0.020416665822267532,-0.012035583145916462
0.02083333395421505,-0.01229722611606121
0.021250000223517418,-0.012820512987673283
0.021666666492819786,-0.013082155957818031
0.022083332762122154,-0.013082155957818031
0.02250000089406967,-0.01334379892796278
0.02291666716337204,-0.013605441898107529
0.023333333432674408,-0.0141287287697196
0.023749999701976776,-0.0141287287697196
0.024166665971279144,-0.01439037173986435
0.02458333410322666,-0.014913657680153847
0.02500000037252903,-0.014913657680153847
0.025416666641831398,-0.015436943620443344
0.025833332911133766,-0.015698587521910667
0.026249999180436134,-0.01596022956073284
0.02666666731238365,-0.016221873462200165
0.02708333358168602,-0.016745159402489662
0.027499999850988388,-0.016745159402489662
0.027916666120290756,-0.01726844534277916
0.028333334252238274,-0.017791731283068657
0.028750000521540642,-0.017791731283068657
0.02916666679084301,-0.01805337518453598
0.029583333060145378,-0.018315019086003304
0.029999999329447746,-0.0188383050262928
0.030416667461395264,-0.0193615909665823
0.030833333730697632,-0.0193615909665823
0.03125,-0.019623233005404472
0.03166666626930237,-0.019884876906871796
0.032083332538604736,-0.019884876906871796
