Time (s),Voltage (mV)
0.34291666746139526,-0.025237534195184708
0.34333333373069763,-0.024976586923003197
0.34375,-0.02459445409476757
0.34416666626930237,-0.02419235371053219
0.34458333253860474,-0.02366953156888485
0.3449999988079071,-0.02314671128988266
0.3454166650772095,-0.02288576401770115
0.34583333134651184,-0.022101067006587982
0.3462499976158142,-0.02184012159705162
0.3466666638851166,-0.021317297592759132
0.34708333015441895,-0.020532600581645966
0.3474999964237213,-0.020271653309464455
0.3479166626930237,-0.019748833030462265
0.34833332896232605,-0.01896413415670395
0.3487499952316284,-0.01844131387770176
0.3491666615009308,-0.017783839255571365
0.34958332777023315,-0.017134256660938263
0.3499999940395355,-0.016611436381936073
0.3504166603088379,-0.016088614240288734
0.35083332657814026,-0.015565792098641396
0.3512499928474426,-0.015042969956994057
0.351666659116745,-0.01425827294588089
0.35208332538604736,-0.013735450804233551
0.35249999165534973,-0.013212628662586212
0.3529166579246521,-0.012559333816170692
0.35333332419395447,-0.01190557423979044
0.35374999046325684,-0.011120878159999847
0.3541666567325592,-0.010859930887818336
0.3545833230018616,-0.009946617297828197
0.35499998927116394,-0.0094191525131464
0.3554166555404663,-0.009029589593410492
0.3558333218097687,-0.008506767451763153
0.35624998807907104,-0.007983946241438389
0.3566666543483734,-0.007461123634129763
0.3570833206176758,-0.006938301492482424
0.35749998688697815,-0.006802720949053764
0.3579166531562805,-0.006415944080799818
0.3583333194255829,-0.006154997739940882
0.35874998569488525,-0.005632175598293543
0.3591666519641876,-0.005232862196862698
0.3595833480358124,-0.005232862196862698
0.36000001430511475,-0.004848407115787268
0.3604166805744171,-0.0047095762565732
0.3608333468437195,-0.004326049704104662
0.36125001311302185,-0.0041862898506224155
0.3616666793823242,-0.0041862898506224155
0.3620833456516266,-0.0038041563238948584
0.36250001192092896,-0.0036630036775022745
0.3629166781902313,-0.003782333340495825
0.3633333444595337,-0.0039244145154953
0.36375001072883606,-0.0041862898506224155
0.3641666769981384,-0.0041862898506224155
0.3645833432674408,-0.0041862898506224155
0.36500000953674316,-0.0041862898506224155
0.36541667580604553,-0.0041862898506224155
0.3658333420753479,-0.004564244765788317
0.36625000834465027,-0.0047095762565732
0.36666667461395264,-0.0048247273080050945
0.367083340883255,-0.005232862196862698
0.3675000071525574,-0.005608959589153528
0.36791667342185974,-0.005869906395673752
0.3683333396911621,-0.006279435008764267
0.3687500059604645,-0.00627943454310298
0.36916667222976685,-0.006391800008714199
0.3695833384990692,-0.007176497019827366
0.3700000047683716,-0.0076993186958134174
0.37041667103767395,-0.008333113044500351
0.3708333373069763,-0.008895865641534328
0.3712500035762787,-0.009377827867865562
0.37166666984558105,-0.009942438453435898
0.3720833361148834,-0.01031342800706625
0.3725000023841858,-0.010836251080036163
0.37291666865348816,-0.011359072290360928
0.3733333349227905,-0.011881894432008266
0.3737500011920929,-0.012404716573655605
0.37416666746139526,-0.013034331612288952
0.37458333373069763,-0.013605441898107529
0.375,-0.013973182067275047
0.37541666626930237,-0.014601403847336769
0.37583333253860474,-0.015175300650298595
0.3762499988079071,-0.01590799354016781
0.3766666650772095,-0.01669176295399666
0.37708333134651184,-0.01737198792397976
0.3774999976158142,-0.017894810065627098
0.3779166638851166,-0.018417632207274437
0.37833333015441895,-0.018940456211566925
0.3787499964237213,-0.019725151360034943
0.3791666626930237,-0.02024797350168228
0.37958332896232605,-0.02077079564332962
0.3799999952316284,-0.02129361778497696
0.3804166615009308,-0.021816439926624298
0.38083332777023315,-0.022438624873757362
0.3812499940395355,-0.02302459441125393
0.3816666603088379,-0.023384904488921165
0.38208332657814026,-0.023907726630568504
0.3824999928474426,-0.024168672040104866
0.382916659116745,-0.02459445409476757
0.38333332538604736,-0.024952907115221024
0.38374999165534973,-0.025117740035057068
0.3841666579246521,-0.025475265458226204
0.38458332419395447,-0.025998085737228394
0.38499999046325684,-0.026164310052990913
0.3854166567325592,-0.026258567348122597
0.3858333230018616,-0.02668759785592556
0.38624998927116394,-0.027042802423238754
0.3866666555404663,-0.027210883796215057
0.3870833218097687,-0.027210883796215057
0.38749998807907104,-0.027210883796215057
0.3879166543483734,-0.027210883796215057
0.3883333206176758,-0.027210883796215057
0.38874998688697815,-0.027210883796215057
0.3891666531562805,-0.027210883796215057
0.3895833194255829,-0.02685939520597458
0.38999998569488525,-0.02668759971857071
0.3904166519641876,-0.02668759785592556
0.3908333480358124,-0.02668759785592556
0.39125001430511475,-0.026337966322898865
0.3916666805744171,-0.025815144181251526
0.3920833468437195,-0.025641025975346565
0.39250001311302185,-0.025641025975346565
0.3929166793823242,-0.025293251499533653
0.3933333456516266,-0.025117740035057068
0.39375001192092896,-0.024770895019173622
0.3941666781902313,-0.02450994960963726
0.3945833444595337,-0.024071166291832924
0.39500001072883606,-0.02364213764667511
0.3954166769981384,-0.022941483184695244
0.3958333432674408,-0.022418659180402756
0.39625000953674316,-0.021895838901400566
0.39666667580604553,-0.021454736590385437
0.3970833420753479,-0.02111160382628441
0.39750000834465027,-0.02058878354728222
0.39791667461395264,-0.02006596140563488
0.398333340883255,-0.019463276490569115
0.3987500071525574,-0.018758906051516533
0.39916667342185974,-0.018236085772514343
0.3995833396911621,-0.017451386898756027
0.4000000059604645,-0.01692856475710869
0.40041667222976685,-0.016328202560544014
0.4008333384990692,-0.015621510334312916
0.4012500047683716,-0.015098688192665577
0.40166667103767395,-0.014313992112874985
0.4020833373069763,-0.013791169971227646
0.4025000035762787,-0.013268346898257732
0.40291666984558105,-0.012745525687932968
0.4033333361148834,-0.012148411944508553
0.4037500023841858,-0.011438471265137196
0.40416666865348816,-0.010915649123489857
0.4045833349227905,-0.010392826981842518
0.4050000011920929,-0.009608129970729351
0.40541666746139526,-0.009085307829082012
0.40583333373069763,-0.008562485687434673
0.40625,-0.008039664477109909
0.40666666626930237,-0.00751684233546257
0.40708333253860474,-0.006994020193815231
0.4074999988079071,-0.0064711980521678925
0.4079166650772095,-0.005948376376181841
0.40833333134651184,-0.005756148602813482
0.4087499976158142,-0.005426018498837948
0.4091666638851166,-0.005232862196862698
0.40958333015441895,-0.004903661087155342
0.4099999964237213,-0.0047095762565732
0.4104166626930237,-0.0047095762565732
0.41083332896232605,-0.004381767939776182
0.4112499952316284,-0.0041862898506224155
0.4116666615009308,-0.0041862898506224155
0.41208332777023315,-0.00412174966186285
0.4124999940395355,-0.0036630036775022745
0.4129166603088379,-0.0036630036775022745
0.41333332657814026,-0.0036630036775022745
0.4137499928474426,-0.0036630036775022745
0.414166659116745,-0.0036630036775022745
